,Unnamed: 0,req1,req1_id,req2,req2_id,similarity,cosine,BinaryClass,MultiClass,Id
9999,9999,the driver shall acknowledge the level transitions if requested from trackside if the driver does not acknowledge after the transition the brake shall be applied if the driver acknowledges afterwards the brake can be released,PURE_B006,when the traction unit has come to a standstill the driver shall be able to release the emergency brake,PURE_B068,9999,9999,0,9999,9999
9999,9999,the dmi shall indicate the result of the self-test,PURE_B004,the target distance shall not be shown on the dmi unless selected by the driver,PURE_B039,9999,9999,1,9999,9999
9999,9999,the driver shall have the possibility to select the language this does not concern non pre-defined texts sent from the trackside,PURE_B052,the driver shall enter the driver id,PURE_B082,9999,9999,0,9999,9999
9999,9999,partial supervision shall be indicated on the dmi,PURE_B024,on demand the position of the front end of the train at the time of the demand shall be indicated on the dmi this shall be possible while the train is moving or stationary,PURE_B072,9999,9999,1,9999,9999
9999,9999,actual speed shall be indicated on the dmi,PURE_B025,on demand the position of the front end of the train at the time of the demand shall be indicated on the dmi this shall be possible while the train is moving or stationary,PURE_B072,9999,9999,1,9999,9999
9999,9999,route unsuitability shall be indicated on the dmi,PURE_B032,on demand the position of the front end of the train at the time of the demand shall be indicated on the dmi this shall be possible while the train is moving or stationary,PURE_B072,9999,9999,1,9999,9999
9999,9999,the driver shall select an override control according to the permission received,PURE_B064,the driver shall be able to override the function when the train is stationary,PURE_B065,9999,9999,0,9999,9999
9999,9999,the driver shall be able to override the function when the train is stationary,PURE_B065,the emergency brake shall be applied until the traction unit is stationary,PURE_B120,9999,9999,0,9999,9999
9999,9999,it shall be possible to define certain locations (eg tunnels) where speed increase is related to the front of the train,PURE_B066,the driver shall be able to confirm the train integrity to the rbc manually the confirmation requires the train to be stationary,PURE_B045,9999,9999,0,9999,9999
9999,9999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_B044,the driver shall be able to confirm the train integrity to the rbc manually the confirmation requires the train to be stationary,PURE_B045,9999,9999,0,9999,9999
9999,9999," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_B187,the etcs trainborne equipment shall be able to determine the location of the entire train,PURE_B037,9999,9999,0,9999,9999
9999,9999," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_B187,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_B012,9999,9999,0,9999,9999
9999,9999,if the onboard fails to contact the rbc when awakening the driver shall be asked to enter the rbc contact details,PURE_B011,on request of the rbc the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear,PURE_B035,9999,9999,0,9999,9999
9999,9999," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_B187,the supervised speed shall not be shown on the dmi,PURE_B031,9999,9999,0,9999,9999
9999,9999," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_B187,the occurrence of a failure shall be displayed on the dmi,PURE_B188,9999,9999,0,9999,9999
9999,9999,the driver shall be able to consult train data when the train is stationary or moving,PURE_B019,the etcs trainborne equipment shall be able to determine the location of the entire train,PURE_B037,9999,9999,0,9999,9999
9999,9999,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_B012,in etcs with rbc this restriction on performance shall if possible be transmitted to the rbc,PURE_B189,9999,9999,0,9999,9999
9999,9999,this ceiling speed shall not be shown continually on the dmi but may be shown momentarily when selected by the driver,PURE_B022,the release speed shall be indicated on the dmi,PURE_B086,9999,9999,1,9999,9999
9999,9999,the test shall require no action on the part of the driver,PURE_B041," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_B187,9999,9999,0,9999,9999
