,Unnamed: 0,Unnamed: 0.1,req1,req1_id,req2,req2_id,similarity,cosine,BinaryClass,MultiClass,Id
99999,99999,99999,the supervised shunting speed shall be indicated to the driver on request,PURE_M035,operation of the train trip shall be indicated on the dmi,PURE_M016,99999,99999,99999,4,99999
99999,99999,99999,the test shall require no action on the part of the driver,PURE_M030,operation of the train trip shall be indicated on the dmi,PURE_M016,99999,99999,99999,4,99999
99999,99999,99999,the driver shall be able to consult train data when the train is stationary or moving,PURE_M012,after the acknowledgement the driver shall be able to continue the movement,PURE_M094,99999,99999,99999,0,99999
99999,99999,99999,when the plain text message appears on the dmi the driver shall be alerted,PURE_M059,the driver shall be able to confirm the train integrity to the rbc manually the confirmation requires the train to be stationary,PURE_M033,99999,99999,99999,0,99999
99999,99999,99999,the driver shall be able to consult train data when the train is stationary or moving,PURE_M012,exit from shunting shall only be possible when the train is stationary,PURE_M034,99999,99999,99999,0,99999
99999,99999,99999,where failure to apply the full service brake is detected the emergency brake shall stop the train in rear of the danger point,PURE_M046,when the traction unit has come to a standstill the driver shall be able to release the emergency brake,PURE_M040,99999,99999,99999,0,99999
99999,99999,99999,if the onboard fails to contact the rbc when awakening the driver shall be asked to enter the rbc contact details,PURE_M007,when the traction unit is stationary the driver shall be required to acknowledge the train trip condition this acknowledgement will release the emergency brake,PURE_M037,99999,99999,99999,0,99999
99999,99999,99999,where failure to apply the full service brake is detected the emergency brake shall stop the train in rear of the danger point,PURE_M046,the driver shall be able to override the function when the train is stationary,PURE_M051,99999,99999,99999,0,99999
99999,99999,99999,the etcs trainborne equipment shall be capable of supervising the following operational states,PURE_M060,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,99999,99999,99999,0,99999
99999,99999,99999,actual speed shall still be shown on the dmi,PURE_M061,route unsuitability shall be indicated on the dmi,PURE_M022,99999,99999,99999,4,99999
99999,99999,99999,on lines fitted with rbc the etcs trainborne equipment shall be able to transmit the location of the entire train to the rbc,PURE_M008,operation of the train trip shall be indicated on the dmi,PURE_M016,99999,99999,99999,0,99999
99999,99999,99999,the driver shall acknowledge the level transitions if requested from trackside if the driver does not acknowledge after the transition the brake shall be applied if the driver acknowledges afterwards the brake can be released,PURE_M003,on request of the rbc the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear,PURE_M026,99999,99999,99999,0,99999
99999,99999,99999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_M032,on demand the position of the front end of the train at the time of the demand shall be indicated on the dmi this shall be possible while the train is moving or stationary,PURE_M058,99999,99999,99999,0,99999
99999,99999,99999,together with the movement authority the on board shall be able to receive one or more time-out(s) for certain sections of the movement authority and shorten the movement authority accordingly when a time out expires,PURE_M062," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_M179,99999,99999,99999,0,99999
99999,99999,99999,etcs shall provide the driver with information to allow him to drive the train safely,PURE_M053,the driver shall be able to use the reversing function without needing to re-confirm the train data,PURE_M042,99999,99999,99999,0,99999
99999,99999,99999,if as a result of an automatic transition except for transitions to and from national operation (stm) the responsibility for the driver increases the etcs shall seek an acknowledgement from the driver whether the train is stationary or not,PURE_M032,after the acknowledgement the driver shall be able to continue the movement,PURE_M094,99999,99999,99999,0,99999
99999,99999,99999,the dmi shall indicate the result of the self-test,PURE_M002," when the train is stationary or after a certain time (eg the time for ""route releasing"" of the overlap the release speed calculation shall be based on the distance to the danger point (if calculated on-board) the condition for this change shall be defined for each target as infrastructure data",PURE_M179,99999,99999,99999,0,99999
99999,99999,99999,the current operational status shall be indicated to the driver on the dmi,PURE_M001,the entry of driver identification and the selection of the language shall be possible,PURE_M025,99999,99999,99999,4,99999
99999,99999,99999,the current application level shall be indicated on the dmi,PURE_M018,actual speed shall still be shown on the dmi,PURE_M061,99999,99999,99999,4,99999
